Station Code,State,District,Block,Latitude,Longitude,Month,Groundwater Level,Avg Temperature (°C),Total Rainfall (mm),Soil pH,Clay (%),Sand (%),Silt (%),Organic Carbon (g/kg),Nitrogen (g/kg)
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2023-11,18.24,23.534583333333334,88.2,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2023-12,20.54,23.06639784946237,16.1,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-01,21.45,23.383467741935483,11.3,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-02,29.99,25.279741379310344,0.30000000000000004,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-03,40.13,28.145967741935483,0.0,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-04,36.07,30.247361111111108,0.3,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-05,43.23,27.11948924731183,224.8,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-06,26.86,24.911527777777778,145.7,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-07,26.45,23.97204301075269,149.2,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-08,26.12,24.21317204301075,191.1,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-09,25.3,24.709583333333335,58.6,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-10,25.65,23.574193548387097,229.6,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-11,18.44,23.158611111111114,45.8,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2024-12,15.87,22.882930107526885,112.9,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-01,19.35,22.315860215053764,4.7,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-02,24.72,24.295089285714283,0.0,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-03,29.02,26.4619623655914,51.0,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-04,22.09,27.360416666666666,34.9,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-05,14.76,25.589516129032255,134.9,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-06,10.45,24.66277777777778,94.60000000000001,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-07,12.0,24.07486559139785,146.20000000000002,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-08,11.59,23.559139784946236,139.4,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-09,13.21,23.831805555555558,158.0,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-10,5.68,23.627688172043012,183.4,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-11,7.97,23.251805555555556,33.0,6.6,29.7,40.4,16.6,10.1,1.1
10834,Karnataka,Ramanagara,Kanakapura,12.493798,77.451875,2025-12,12.74,21.94475806451613,14.9,6.6,29.7,40.4,16.6,10.1,1.1
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-01,25.0,22.433333333333334,29.9,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-02,32.0,23.11220238095238,17.3,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-03,48.0,26.56411290322581,0.0,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-04,52.4,27.602916666666665,65.8,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-05,50.3,26.458602150537637,109.8,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-06,49.3,25.328194444444442,199.4,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-07,51.4,24.023252688172043,209.3,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-08,20.85,24.322849462365593,137.0,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-09,20.0,24.389166666666668,129.9,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-10,6.05,23.619086021505375,319.3,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-11,3.39,22.256944444444443,329.0,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2021-12,4.8,21.70013440860215,23.6,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-01,8.33,22.304569892473115,3.8000000000000003,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-02,7.86,23.530952380952378,0.2,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-03,28.29,26.11948924731183,10.7,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-04,15.13,27.16875,58.4,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-05,8.88,25.128225806451614,137.1,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-06,7.48,24.564027777777774,133.6,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-07,7.61,23.56787634408602,199.7,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-08,8.37,23.531586021505376,253.1,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-09,7.76,23.6425,127.7,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-10,4.03,22.679032258064517,190.5,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-11,3.95,22.103194444444444,92.7,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2022-12,5.65,21.65255376344086,65.5,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-01,12.78,21.45268817204301,0.8,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-02,14.69,23.808630952380952,0.30000000000000004,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-03,19.95,25.859543010752688,20.8,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-04,21.9,27.581111111111113,26.3,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-05,12.53,26.07177419354839,122.1,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-06,20.34,26.157777777777774,87.2,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-07,20.36,24.103360215053765,188.1,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-08,23.07,25.808870967741935,52.1,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-09,15.8,24.534027777777776,185.9,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-10,11.93,24.780241935483872,79.7,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-11,13.31,23.74319444444444,108.7,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2023-12,21.09,23.38077956989247,15.1,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-01,29.63,23.77177419354839,10.3,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-02,29.33,25.7625,0.1,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-03,25.91,28.671505376344083,0.0,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-04,38.29,30.69916666666667,0.30000000000000004,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-05,44.5,27.431182795698923,181.0,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-06,24.14,25.207222222222224,149.7,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-07,29.67,24.30282258064516,156.9,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-08,20.08,24.401478494623657,207.7,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-09,31.09,25.035694444444445,65.3,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-10,28.4,23.77029569892473,231.8,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-11,10.6,23.325416666666666,49.2,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2024-12,11.08,23.1877688172043,112.6,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-01,13.6,22.66720430107527,4.0,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-02,22.6,24.373660714285716,0.0,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-03,44.4,26.676478494623655,38.4,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-04,23.73,27.44402777777778,41.9,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-05,16.72,25.609274193548387,131.4,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-06,10.31,24.76902777777778,115.1,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-07,14.4,24.308333333333334,162.8,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-08,7.81,23.81021505376344,161.2,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-09,9.41,24.044583333333332,134.5,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-10,5.03,23.77728494623656,236.1,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-11,6.45,23.373055555555553,26.2,6.7,24.7,41.9,16.0,10.3,1.2
10835,Karnataka,Ramanagara,Kanakapura,12.527949,77.402765,2025-12,7.22,22.203897849462365,9.9,6.7,24.7,41.9,16.0,10.3,1.2
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2021-12,3.47,21.833467741935486,20.7,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-01,2.93,22.54220430107527,2.7,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-02,3.24,23.706845238095237,0.1,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-03,4.5,26.3125,5.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-04,4.4,27.321666666666665,46.8,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-05,5.03,25.158467741935485,138.5,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-06,4.09,24.64388888888889,101.8,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-07,5.81,23.563978494623655,159.1,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-08,4.44,23.55,253.0,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-09,4.03,23.710416666666667,103.0,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-10,1.4,22.75537634408602,194.7,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-11,3.6,22.185277777777777,86.2,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2022-12,4.85,21.735483870967744,65.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-01,4.82,21.534274193548388,0.1,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-02,4.48,23.931994047619046,0.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-03,4.52,25.848387096774193,15.8,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-04,5.05,27.659444444444443,23.3,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-05,5.36,26.08965053763441,151.1,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-06,5.24,26.218194444444443,78.2,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-07,5.39,24.129301075268817,172.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-08,6.23,25.866263440860216,40.6,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-09,6.75,24.64,150.1,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-10,6.2,24.915188172043013,71.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-11,5.62,23.735555555555553,93.7,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2023-12,5.38,23.35967741935484,11.2,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-01,5.18,23.901478494623657,10.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-02,3.38,25.832614942528735,0.1,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-03,5.34,28.752956989247313,0.0,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-04,5.7,30.69111111111111,0.1,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-05,6.44,27.499462365591395,175.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-06,6.56,25.216805555555553,149.5,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-07,7.13,24.304166666666667,152.3,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-08,7.79,24.416801075268815,166.7,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-09,6.9,25.146666666666665,48.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-10,7.15,23.772311827956987,218.3,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-11,7.1,23.243611111111115,53.7,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2024-12,7.37,23.213037634408604,114.4,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-01,7.9,22.703494623655917,3.8000000000000003,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-02,5.4,24.596279761904764,0.0,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-03,5.85,26.842473118279568,50.8,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-04,5.61,27.931666666666665,46.4,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-05,3.03,25.99811827956989,144.3,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-06,5.33,24.94833333333333,97.0,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-07,5.7,24.47822580645161,130.1,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-08,5.22,23.913844086021506,146.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-09,8.67,24.255555555555556,145.1,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-10,2.99,23.8502688172043,218.4,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-11,4.25,23.58513888888889,30.9,6.6,29.4,36.8,16.8,13.4,1.1
10836,Karnataka,Ramanagara,Kanakapura,12.508547,77.435741,2025-12,4.83,22.18172043010753,12.6,6.6,29.4,36.8,16.8,13.4,1.1
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2021-05,15.9,26.37338709677419,106.7,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2021-06,16.2,24.99833333333333,143.9,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2021-07,16.5,24.009543010752687,197.0,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2022-08,11.9,23.561962365591395,305.0,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2022-09,9.0,23.66513888888889,119.5,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2022-10,4.9,22.75698924731183,158.8,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2022-11,2.5,22.071944444444444,76.1,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2022-12,4.5,21.679032258064517,64.6,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-01,11.7,21.461290322580645,0.8,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-02,14.4,23.90416666666667,0.0,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-03,14.9,25.938844086021504,11.6,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-04,16.0,27.68236111111111,22.0,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-05,13.2,26.23239247311828,120.9,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-06,12.0,26.007638888888888,76.5,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-07,16.1,24.118682795698923,186.8,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-08,17.5,25.89206989247312,41.800000000000004,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-09,18.49,24.723194444444445,181.8,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-10,15.0,24.910080645161287,89.6,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-11,12.2,23.957500000000003,110.6,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2023-12,13.9,23.57217741935484,14.200000000000001,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-01,15.15,23.808333333333334,10.1,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-02,17.0,25.753017241379307,0.30000000000000004,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-03,19.95,28.709005376344088,0.0,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-04,23.8,30.674444444444443,0.3,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-05,24.3,27.401747311827958,165.0,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-06,27.8,25.19486111111111,135.1,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-07,21.32,24.25537634408602,170.7,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-08,26.0,24.37849462365591,197.3,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-09,6.9,24.978194444444444,59.6,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-10,25.5,23.65793010752688,238.8,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-11,26.4,23.323611111111113,57.9,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2024-12,22.0,23.005241935483873,101.9,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-01,16.74,22.325537634408605,3.5,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-02,19.02,24.07247023809524,0.0,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-03,19.73,26.600806451612904,21.1,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-04,16.1,26.976527777777775,29.0,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-05,13.8,25.49543010752688,134.4,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-06,11.52,24.74263888888889,108.8,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-07,11.0,24.212096774193547,183.1,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-08,11.26,23.74422043010753,178.20000000000002,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-09,12.32,23.955694444444443,121.2,6.5,19.1,44.4,16.6,10.0,1.03
10837,Karnataka,Ramanagara,Kanakapura,12.66526,77.32645,2025-10,10.45,23.776478494623657,263.4,6.5,19.1,44.4,16.6,10.0,1.03
